hour,scenario_id,probability,wind_id,forecast_mw,production_mw,production_pu,lower_bound_mw,upper_bound_mw,source,notes
1,1,0.01,W14,,94.29432237583741,0.9429432237583741,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
2,1,0.01,W14,,110.03142082536421,1.1003142082536421,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
3,1,0.01,W14,,64.06065091305067,0.6406065091305067,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
4,1,0.01,W14,,95.49120083594143,0.9549120083594143,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
5,1,0.01,W14,,94.59846072184408,0.9459846072184408,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
6,1,0.01,W14,,90.76371019549573,0.9076371019549573,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
7,1,0.01,W14,,127.38783663417755,1.2738783663417754,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
8,1,0.01,W14,,106.72216535460501,1.0672216535460501,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
9,1,0.01,W14,,109.13493735272466,1.0913493735272466,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
10,1,0.01,W14,,124.40952924802146,1.2440952924802147,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
11,1,0.01,W14,,143.3894055997294,1.433894055997294,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
12,1,0.01,W14,,142.3558584534264,1.423558584534264,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
13,1,0.01,W14,,130.30419111468555,1.3030419111468554,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
14,1,0.01,W14,,135.6416709772445,1.356416709772445,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
15,1,0.01,W14,,123.14154940541043,1.2314154940541042,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
16,1,0.01,W14,,88.09775348907051,0.8809775348907052,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
17,1,0.01,W14,,85.82235687557852,0.8582235687557852,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
18,1,0.01,W14,,70.46779076975176,0.7046779076975176,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
19,1,0.01,W14,,62.675621395203876,0.6267562139520387,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
20,1,0.01,W14,,74.66137855371888,0.7466137855371887,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
21,1,0.01,W14,,67.11119780012497,0.6711119780012497,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
22,1,0.01,W14,,75.83569414490377,0.7583569414490376,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
23,1,0.01,W14,,63.82926859807975,0.6382926859807975,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
24,1,0.01,W14,,83.62281001569743,0.8362281001569742,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
1,2,0.01,W14,,86.5513826194062,0.865513826194062,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
2,2,0.01,W14,,76.22700802272958,0.7622700802272958,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
3,2,0.01,W14,,96.96215330091967,0.9696215330091966,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
4,2,0.01,W14,,96.25382997196215,0.9625382997196215,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
5,2,0.01,W14,,101.71108014597623,1.0171108014597623,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
6,2,0.01,W14,,114.13297708174997,1.1413297708174996,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
7,2,0.01,W14,,99.48846572413925,0.9948846572413924,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
8,2,0.01,W14,,82.0583021524406,0.820583021524406,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
9,2,0.01,W14,,133.5264183430148,1.335264183430148,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
10,2,0.01,W14,,139.77592691172416,1.3977592691172416,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
11,2,0.01,W14,,117.16617591866896,1.1716617591866896,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
12,2,0.01,W14,,118.68107848320206,1.1868107848320206,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
13,2,0.01,W14,,118.14670047316523,1.1814670047316522,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
14,2,0.01,W14,,130.25121710900962,1.3025121710900962,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
15,2,0.01,W14,,94.56186058507265,0.9456186058507265,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
16,2,0.01,W14,,90.4900836355298,0.9049008363552979,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
17,2,0.01,W14,,72.78143570471993,0.7278143570471992,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
18,2,0.01,W14,,68.572455515926,0.6857245551592599,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
19,2,0.01,W14,,77.11165127554887,0.7711165127554886,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
20,2,0.01,W14,,54.415487524854996,0.54415487524855,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
21,2,0.01,W14,,70.69890946080352,0.7069890946080352,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
22,2,0.01,W14,,67.10980813448289,0.6710980813448288,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
23,2,0.01,W14,,77.67118022075512,0.7767118022075512,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
24,2,0.01,W14,,105.16347665702831,1.0516347665702832,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
1,3,0.01,W14,,62.70016106484823,0.6270016106484824,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
2,3,0.01,W14,,83.53709922462428,0.8353709922462429,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
3,3,0.01,W14,,72.62256347340589,0.7262256347340589,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
4,3,0.01,W14,,96.40791753763516,0.9640791753763516,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
5,3,0.01,W14,,88.11060364237612,0.8811060364237612,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
6,3,0.01,W14,,92.40665517337007,0.9240665517337007,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
7,3,0.01,W14,,91.51136074218645,0.9151136074218645,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
8,3,0.01,W14,,102.77370014394394,1.0277370014394394,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
9,3,0.01,W14,,108.73083967555598,1.08730839675556,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
10,3,0.01,W14,,133.62900810862953,1.3362900810862954,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
11,3,0.01,W14,,107.22298774365356,1.0722298774365355,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
12,3,0.01,W14,,114.63025014602728,1.1463025014602728,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
13,3,0.01,W14,,135.22401525547102,1.35224015255471,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
14,3,0.01,W14,,106.5131926599802,1.065131926599802,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
15,3,0.01,W14,,86.87391921513807,0.8687391921513807,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
16,3,0.01,W14,,90.45311521038569,0.9045311521038569,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
17,3,0.01,W14,,68.28857819731121,0.6828857819731121,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
18,3,0.01,W14,,59.26758766450928,0.5926758766450928,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
19,3,0.01,W14,,60.98223670051074,0.6098223670051074,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
20,3,0.01,W14,,74.2967908747122,0.742967908747122,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
21,3,0.01,W14,,71.07441895029255,0.7107441895029255,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
22,3,0.01,W14,,62.216997976806276,0.6221699797680628,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
23,3,0.01,W14,,76.21856662776837,0.7621856662776837,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
24,3,0.01,W14,,86.96636746486416,0.8696636746486416,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
1,4,0.02,W14,,87.2982848682334,0.872982848682334,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
2,4,0.02,W14,,95.01621437395029,0.9501621437395029,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
3,4,0.02,W14,,87.63540384196727,0.8763540384196727,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
4,4,0.02,W14,,101.26378346561198,1.0126378346561198,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
5,4,0.02,W14,,87.6111727948916,0.876111727948916,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
6,4,0.02,W14,,117.04558055644873,1.1704558055644874,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
7,4,0.02,W14,,103.4714926936533,1.034714926936533,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
8,4,0.02,W14,,109.92464322382362,1.0992464322382363,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
9,4,0.02,W14,,111.03425289324248,1.110342528932425,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
10,4,0.02,W14,,140.7284697971165,1.407284697971165,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
11,4,0.02,W14,,136.7744160449584,1.367744160449584,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
12,4,0.02,W14,,126.92880218512146,1.2692880218512146,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
13,4,0.02,W14,,117.76335080477035,1.1776335080477036,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
14,4,0.02,W14,,136.28373464988192,1.3628373464988193,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
15,4,0.02,W14,,116.0777040454563,1.160777040454563,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
16,4,0.02,W14,,81.25713724326611,0.8125713724326612,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
17,4,0.02,W14,,68.76637916828979,0.6876637916828979,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
18,4,0.02,W14,,72.58573381102518,0.7258573381102518,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
19,4,0.02,W14,,70.14443111382444,0.7014443111382443,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
20,4,0.02,W14,,75.11959056514407,0.7511959056514407,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
21,4,0.02,W14,,80.46131748687984,0.8046131748687984,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
22,4,0.02,W14,,75.42946182745592,0.7542946182745592,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
23,4,0.02,W14,,76.20421854744941,0.7620421854744941,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
24,4,0.02,W14,,96.05424705286788,0.9605424705286788,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
1,5,0.02,W14,,83.2869237054991,0.832869237054991,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
2,5,0.02,W14,,88.22146142790402,0.8822146142790401,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
3,5,0.02,W14,,88.33868644465431,0.8833868644465431,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
4,5,0.02,W14,,89.13931202325846,0.8913931202325845,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
5,5,0.02,W14,,76.26370740196586,0.7626370740196586,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
6,5,0.02,W14,,104.22787392765633,1.0422787392765633,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
7,5,0.02,W14,,81.43302127321041,0.8143302127321042,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
8,5,0.02,W14,,114.696047763065,1.14696047763065,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
9,5,0.02,W14,,117.35744756364146,1.1735744756364146,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
10,5,0.02,W14,,116.41273442690365,1.1641273442690365,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
11,5,0.02,W14,,109.36260474954119,1.0936260474954118,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
12,5,0.02,W14,,109.71853037931386,1.0971853037931387,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
13,5,0.02,W14,,124.52315831504538,1.2452315831504537,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
14,5,0.02,W14,,110.18203049115125,1.1018203049115125,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
15,5,0.02,W14,,99.36142838862794,0.9936142838862794,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
16,5,0.02,W14,,76.50245683952676,0.7650245683952676,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
17,5,0.02,W14,,84.3209221834307,0.8432092218343069,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
18,5,0.02,W14,,63.991672505593485,0.6399167250559349,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
19,5,0.02,W14,,66.46736036226048,0.6646736036226047,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
20,5,0.02,W14,,63.49039154074286,0.6349039154074286,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
21,5,0.02,W14,,71.34877668360923,0.7134877668360923,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
22,5,0.02,W14,,65.78584772422646,0.6578584772422645,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
23,5,0.02,W14,,86.35122630759545,0.8635122630759545,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
24,5,0.02,W14,,80.12410079402937,0.8012410079402937,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
1,6,0.03,W14,,114.91182033874522,1.149118203387452,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
2,6,0.03,W14,,116.1320641567049,1.161320641567049,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
3,6,0.03,W14,,117.8055702734974,1.1780557027349738,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
4,6,0.03,W14,,110.99236998022342,1.1099236998022342,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
5,6,0.03,W14,,107.2636280615698,1.072636280615698,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
6,6,0.03,W14,,143.0496260153292,1.430496260153292,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
7,6,0.03,W14,,157.73919532492576,1.5773919532492575,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
8,6,0.03,W14,,148.73549011054945,1.4873549011054945,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
9,6,0.03,W14,,147.7301338658538,1.4773013386585379,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
10,6,0.03,W14,,196.3827433317147,1.9638274333171468,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
